GEO.id,fipstext,state,county,poverty
0500000US37011,37011,NC,Avery County,2985
0500000US37013,37013,NC,Beaufort County,8925
0500000US37015,37015,NC,Bertie County,4438
0500000US37017,37017,NC,Bladen County,8794
0500000US37019,37019,NC,Brunswick County,17406
0500000US37021,37021,NC,Buncombe County,33631
0500000US37023,37023,NC,Burke County,15310
0500000US37025,37025,NC,Cabarrus County,21980
0500000US37027,37027,NC,Caldwell County,13697
0500000US37029,37029,NC,Camden County,902
0500000US37031,37031,NC,Carteret County,8321
0500000US37033,37033,NC,Caswell County,4265
0500000US37035,37035,NC,Catawba County,19537
0500000US37037,37037,NC,Chatham County,8384
0500000US37039,37039,NC,Cherokee County,5057
0500000US37041,37041,NC,Chowan County,2665
0500000US37043,37043,NC,Clay County,1647
0500000US37045,37045,NC,Cleveland County,19594
0500000US37047,37047,NC,Columbus County,13110
0500000US37049,37049,NC,Craven County,15047
0500000US37051,37051,NC,Cumberland County,59570
0500000US37053,37053,NC,Currituck County,2616
0500000US37055,37055,NC,Dare County,3909
0500000US37057,37057,NC,Davidson County,25150
0500000US37059,37059,NC,Davie County,4820
0500000US37061,37061,NC,Duplin County,12418
0500000US37063,37063,NC,Durham County,47269
0500000US37065,37065,NC,Edgecombe County,12514
0500000US37067,37067,NC,Forsyth County,62994
0500000US37069,37069,NC,Franklin County,9624
0500000US37071,37071,NC,Gaston County,33562
0500000US37073,37073,NC,Gates County,1731
0500000US37075,37075,NC,Graham County,1675
0500000US37077,37077,NC,Granville County,8403
0500000US37079,37079,NC,Greene County,4422
0500000US37081,37081,NC,Guilford County,92205
0500000US37083,37083,NC,Halifax County,13595
0500000US37085,37085,NC,Harnett County,20400
0500000US37087,37087,NC,Haywood County,9545
0500000US37089,37089,NC,Henderson County,13707
0500000US37091,37091,NC,Hertford County,5612
0500000US37093,37093,NC,Hoke County,10177
0500000US37095,37095,NC,Hyde County,1067
0500000US37097,37097,NC,Iredell County,18166
0500000US37099,37099,NC,Jackson County,8051
0500000US37101,37101,NC,Johnston County,25065
0500000US37103,37103,NC,Jones County,2088
0500000US37105,37105,NC,Lee County,9869
0500000US37107,37107,NC,Lenoir County,11637
0500000US37109,37109,NC,Lincoln County,10179
0500000US37111,37111,NC,McDowell County,8050
0500000US37113,37113,NC,Macon County,5585
0500000US37115,37115,NC,Madison County,3786
0500000US37117,37117,NC,Martin County,5175
0500000US37119,37119,NC,Mecklenburg County,127889
0500000US37121,37121,NC,Mitchell County,2444
0500000US37123,37123,NC,Montgomery County,5655
0500000US37125,37125,NC,Moore County,10766
0500000US37127,37127,NC,Nash County,15151
0500000US37129,37129,NC,New Hanover County,37472
0500000US37131,37131,NC,Northampton County,4319
0500000US37133,37133,NC,Onslow County,23670
0500000US37135,37135,NC,Orange County,17049
0500000US37137,37137,NC,Pamlico County,2230
0500000US37139,37139,NC,Pasquotank County,6395
0500000US37141,37141,NC,Pender County,8683
0500000US37143,37143,NC,Perquimans County,2239
0500000US37145,37145,NC,Person County,5962
0500000US37147,37147,NC,Pitt County,36594
0500000US37149,37149,NC,Polk County,2912
0500000US37151,37151,NC,Randolph County,20481
0500000US37153,37153,NC,Richmond County,10900
0500000US37155,37155,NC,Robeson County,35835
0500000US37157,37157,NC,Rockingham County,16352
0500000US37159,37159,NC,Rowan County,22283
0500000US37161,37161,NC,Rutherford County,12096
0500000US37163,37163,NC,Sampson County,12114
0500000US37165,37165,NC,Scotland County,9033
0500000US37167,37167,NC,Stanly County,7733
0500000US37169,37169,NC,Stokes County,5664
0500000US37171,37171,NC,Surry County,12102
0500000US37173,37173,NC,Swain County,2357
0500000US37175,37175,NC,Transylvania County,5415
0500000US37177,37177,NC,Tyrrell County,966
0500000US37179,37179,NC,Union County,20266
0500000US37181,37181,NC,Vance County,10552
0500000US37183,37183,NC,Wake County,94001
0500000US37185,37185,NC,Warren County,4999
0500000US37187,37187,NC,Washington County,3147
0500000US37189,37189,NC,Watauga County,11717
0500000US37191,37191,NC,Wayne County,24889
0500000US37193,37193,NC,Wilkes County,11378
0500000US37195,37195,NC,Wilson County,17798
0500000US37197,37197,NC,Yadkin County,5202
0500000US37199,37199,NC,Yancey County,3350
0500000US38001,38001,ND,Adams County,216
0500000US38003,38003,ND,Barnes County,1137
0500000US38005,38005,ND,Benson County,1961
0500000US38007,38007,ND,Billings County,83
0500000US38009,38009,ND,Bottineau County,701
0500000US38011,38011,ND,Bowman County,262
0500000US38013,38013,ND,Burke County,196
0500000US38015,38015,ND,Burleigh County,6505
0500000US38017,38017,ND,Cass County,18151
0500000US38019,38019,ND,Cavalier County,364
0500000US38021,38021,ND,Dickey County,527
0500000US38023,38023,ND,Divide County,231
0500000US38025,38025,ND,Dunn County,420
0500000US38027,38027,ND,Eddy County,229
0500000US38029,38029,ND,Emmons County,455
0500000US38031,38031,ND,Foster County,287
0500000US38033,38033,ND,Golden Valley County,173
0500000US38035,38035,ND,Grand Forks County,9318
0500000US38037,38037,ND,Grant County,367
0500000US38039,38039,ND,Griggs County,213
0500000US38041,38041,ND,Hettinger County,256
0500000US38043,38043,ND,Kidder County,303
0500000US38045,38045,ND,LaMoure County,468
0500000US38047,38047,ND,Logan County,238
0500000US38049,38049,ND,McHenry County,641
0500000US38051,38051,ND,McIntosh County,309
0500000US38053,38053,ND,McKenzie County,981
0500000US38055,38055,ND,McLean County,880
0500000US38057,38057,ND,Mercer County,561
0500000US38059,38059,ND,Morton County,2679
0500000US38061,38061,ND,Mountrail County,964
0500000US38063,38063,ND,Nelson County,333
0500000US38065,38065,ND,Oliver County,191
0500000US38067,38067,ND,Pembina County,629
0500000US38069,38069,ND,Pierce County,522
0500000US38071,38071,ND,Ramsey County,1556
0500000US38073,38073,ND,Ransom County,421
0500000US38075,38075,ND,Renville County,205
0500000US38077,38077,ND,Richland County,1558
0500000US38079,38079,ND,Rolette County,3861
0500000US38081,38081,ND,Sargent County,296
0500000US38083,38083,ND,Sheridan County,222
0500000US38085,38085,ND,Sioux County,1543
0500000US38087,38087,ND,Slope County,86
0500000US38089,38089,ND,Stark County,2433
0500000US38091,38091,ND,Steele County,162
0500000US38093,38093,ND,Stutsman County,2184
0500000US38095,38095,ND,Towner County,238
0500000US38097,38097,ND,Traill County,642
0500000US38099,38099,ND,Walsh County,1176
0500000US38101,38101,ND,Ward County,5903
0500000US38103,38103,ND,Wells County,419
0500000US38105,38105,ND,Williams County,2292
0500000US39001,39001,OH,Adams County,5543
0500000US39003,39003,OH,Allen County,15101
0500000US39005,39005,OH,Ashland County,6235
0500000US39007,39007,OH,Ashtabula County,17202
0500000US39009,39009,OH,Athens County,16044
0500000US39011,39011,OH,Auglaize County,4165
0500000US39013,39013,OH,Belmont County,10135
0500000US39015,39015,OH,Brown County,7196
0500000US39017,39017,OH,Butler County,45165
0500000US39019,39019,OH,Carroll County,3475
0500000US39021,39021,OH,Champaign County,4194
0500000US39023,39023,OH,Clark County,20643
0500000US39025,39025,OH,Clermont County,21281
0500000US39027,39027,OH,Clinton County,5426
0500000US39029,39029,OH,Columbiana County,17130
0500000US39031,39031,OH,Coshocton County,4581
0500000US39033,39033,OH,Crawford County,5753
0500000US39035,39035,OH,Cuyahoga County,223636
0500000US39037,39037,OH,Darke County,5438
0500000US39039,39039,OH,Defiance County,3876
0500000US39041,39041,OH,Delaware County,9083
0500000US39043,39043,OH,Erie County,9171
0500000US39045,39045,OH,Fairfield County,14445
0500000US39047,39047,OH,Fayette County,4489
0500000US39049,39049,OH,Franklin County,205476
0500000US39051,39051,OH,Fulton County,3719
0500000US39053,39053,OH,Gallia County,5995
0500000US39055,39055,OH,Geauga County,5451
0500000US39057,39057,OH,Greene County,18975
0500000US39059,39059,OH,Guernsey County,7161
0500000US39061,39061,OH,Hamilton County,126002
0500000US39063,39063,OH,Hancock County,7385
0500000US39065,39065,OH,Hardin County,3906
0500000US39067,39067,OH,Harrison County,2521
0500000US39069,39069,OH,Henry County,2258
0500000US39071,39071,OH,Highland County,8410
0500000US39073,39073,OH,Hocking County,4054
0500000US39075,39075,OH,Holmes County,5041
0500000US39077,39077,OH,Huron County,7043
0500000US39079,39079,OH,Jackson County,5780
0500000US39081,39081,OH,Jefferson County,10469
0500000US39083,39083,OH,Knox County,7294
0500000US39085,39085,OH,Lake County,19364
0500000US39087,39087,OH,Lawrence County,10771
0500000US39089,39089,OH,Licking County,19680
0500000US39091,39091,OH,Logan County,5420
0500000US39093,39093,OH,Lorain County,36828
0500000US39095,39095,OH,Lucas County,83600
0500000US39097,39097,OH,Madison County,4576
0500000US39099,39099,OH,Mahoning County,41625
0500000US39101,39101,OH,Marion County,8673
0500000US39103,39103,OH,Medina County,11394
0500000US39105,39105,OH,Meigs County,4815
0500000US39107,39107,OH,Mercer County,3308
0500000US39109,39109,OH,Miami County,9860
0500000US39111,39111,OH,Monroe County,2130
0500000US39113,39113,OH,Montgomery County,93949
0500000US39115,39115,OH,Morgan County,2714
0500000US39117,39117,OH,Morrow County,4214
0500000US39119,39119,OH,Muskingum County,12435
0500000US39121,39121,OH,Noble County,1744
0500000US39123,39123,OH,Ottawa County,4160
0500000US39125,39125,OH,Paulding County,2004
0500000US39127,39127,OH,Perry County,6029
0500000US39129,39129,OH,Pickaway County,6905
0500000US39131,39131,OH,Pike County,5660
0500000US39133,39133,OH,Portage County,20743
0500000US39135,39135,OH,Preble County,4494
0500000US39137,39137,OH,Putnam County,2796
0500000US39139,39139,OH,Richland County,17904
0500000US39141,39141,OH,Ross County,13224
0500000US39143,39143,OH,Sandusky County,6750
0500000US39145,39145,OH,Scioto County,16051
0500000US39147,39147,OH,Seneca County,6782
0500000US39149,39149,OH,Shelby County,4490
0500000US39151,39151,OH,Stark County,48072
0500000US39153,39153,OH,Summit County,72687
0500000US39155,39155,OH,Trumbull County,34839
0500000US39157,39157,OH,Tuscarawas County,11525
0500000US39159,39159,OH,Union County,3194
0500000US39161,39161,OH,Van Wert County,2489
0500000US39163,39163,OH,Vinton County,2661
0500000US39165,39165,OH,Warren County,11823
0500000US39167,39167,OH,Washington County,8100
0500000US39169,39169,OH,Wayne County,13372
0500000US39171,39171,OH,Williams County,3496
0500000US39173,39173,OH,Wood County,14060
0500000US39175,39175,OH,Wyandot County,1881
0500000US40001,40001,OK,Adair County,6347
0500000US40003,40003,OK,Alfalfa County,750
0500000US40005,40005,OK,Atoka County,2596
0500000US40007,40007,OK,Beaver County,614
0500000US40009,40009,OK,Beckham County,3515
0500000US40011,40011,OK,Blaine County,1682
0500000US40013,40013,OK,Bryan County,7519
0500000US40015,40015,OK,Caddo County,5877
0500000US40017,40017,OK,Canadian County,11232
0500000US40019,40019,OK,Carter County,7799
0500000US40021,40021,OK,Cherokee County,10863
0500000US40023,40023,OK,Choctaw County,3922
0500000US40025,40025,OK,Cimarron County,381
0500000US40027,40027,OK,Cleveland County,33109
0500000US40029,40029,OK,Coal County,1222
0500000US40031,40031,OK,Comanche County,18024
0500000US40033,40033,OK,Cotton County,994
0500000US40035,40035,OK,Craig County,2423
0500000US40037,40037,OK,Creek County,10895
0500000US40039,40039,OK,Custer County,4984
0500000US40041,40041,OK,Delaware County,7294
0500000US40043,40043,OK,Dewey County,623
0500000US40045,40045,OK,Ellis County,523
0500000US40047,40047,OK,Garfield County,8920
0500000US40049,40049,OK,Garvin County,4791
0500000US40051,40051,OK,Grady County,7032
0500000US40053,40053,OK,Grant County,581
0500000US40055,40055,OK,Greer County,1295
0500000US40057,40057,OK,Harmon County,679
0500000US40059,40059,OK,Harper County,388
0500000US40061,40061,OK,Haskell County,2673
0500000US40063,40063,OK,Hughes County,2978
0500000US40065,40065,OK,Jackson County,4756
0500000US40067,40067,OK,Jefferson County,1346
0500000US40069,40069,OK,Johnston County,2355
0500000US40071,40071,OK,Kay County,7252
0500000US40073,40073,OK,Kingfisher County,1605
0500000US40075,40075,OK,Kiowa County,1981
0500000US40077,40077,OK,Latimer County,2062
0500000US40079,40079,OK,Le Flore County,10398
0500000US40081,40081,OK,Lincoln County,5477
0500000US40083,40083,OK,Logan County,6510
0500000US40085,40085,OK,Love County,1376
0500000US40087,40087,OK,McClain County,4137
0500000US40089,40089,OK,McCurtain County,8299
0500000US40091,40091,OK,McIntosh County,4133
0500000US40093,40093,OK,Major County,925
0500000US40095,40095,OK,Marshall County,2499
0500000US40097,40097,OK,Mayes County,7066
0500000US40099,40099,OK,Murray County,1816
0500000US40101,40101,OK,Muskogee County,14106
0500000US40103,40103,OK,Noble County,1499
0500000US40105,40105,OK,Nowata County,1776
0500000US40107,40107,OK,Okfuskee County,2792
0500000US40109,40109,OK,Oklahoma County,124834
0500000US40111,40111,OK,Okmulgee County,7817
0500000US40113,40113,OK,Osage County,7139
0500000US40115,40115,OK,Ottawa County,5858
0500000US40117,40117,OK,Pawnee County,2696
0500000US40119,40119,OK,Payne County,18413
0500000US40121,40121,OK,Pittsburg County,6007
0500000US40123,40123,OK,Pontotoc County,5983
0500000US40125,40125,OK,Pottawatomie County,12400
0500000US40127,40127,OK,Pushmataha County,2402
0500000US40129,40129,OK,Roger Mills County,469
0500000US40131,40131,OK,Rogers County,8185
0500000US40133,40133,OK,Seminole County,5562
0500000US40135,40135,OK,Sequoyah County,7978
0500000US40137,40137,OK,Stephens County,7254
0500000US40139,40139,OK,Texas County,2861
0500000US40141,40141,OK,Tillman County,1689
0500000US40143,40143,OK,Tulsa County,99417
0500000US40145,40145,OK,Wagoner County,8725
0500000US40147,40147,OK,Washington County,7333
0500000US40149,40149,OK,Washita County,1784
0500000US40151,40151,OK,Woods County,1105
0500000US40153,40153,OK,Woodward County,2451
0500000US41001,41001,OR,Baker County,2762
0500000US41003,41003,OR,Benton County,15546
0500000US41005,41005,OR,Clackamas County,35366
0500000US41007,41007,OR,Clatsop County,4919
0500000US41009,41009,OR,Columbia County,5537
0500000US41011,41011,OR,Coos County,10946
0500000US41013,41013,OR,Crook County,3192
0500000US41015,41015,OR,Curry County,3171
0500000US41017,41017,OR,Deschutes County,19113
0500000US41019,41019,OR,Douglas County,16692
0500000US41021,41021,OR,Gilliam County,223
0500000US41023,41023,OR,Grant County,1132
0500000US41025,41025,OR,Harney County,1171
0500000US41027,41027,OR,Hood River County,2459
0500000US41029,41029,OR,Jackson County,31189
0500000US41031,41031,OR,Jefferson County,3838
0500000US41033,41033,OR,Josephine County,15239
0500000US41035,41035,OR,Klamath County,12408
0500000US41037,41037,OR,Lake County,1122
0500000US41039,41039,OR,Lane County,66339
0500000US41041,41041,OR,Lincoln County,9289
0500000US41043,41043,OR,Linn County,15975
0500000US41045,41045,OR,Malheur County,6222
0500000US41047,41047,OR,Marion County,44581
0500000US41049,41049,OR,Morrow County,1668
0500000US41051,41051,OR,Multnomah County,111262
0500000US41053,41053,OR,Polk County,9681
0500000US41055,41055,OR,Sherman County,208
0500000US41057,41057,OR,Tillamook County,3300
0500000US41059,41059,OR,Umatilla County,11369
0500000US41061,41061,OR,Union County,4058
0500000US41063,41063,OR,Wallowa County,1000
0500000US41065,41065,OR,Wasco County,3624
0500000US41067,41067,OR,Washington County,51702
0500000US41069,41069,OR,Wheeler County,258
0500000US41071,41071,OR,Yamhill County,11607
0500000US42001,42001,PA,Adams County,9218
0500000US42003,42003,PA,Allegheny County,137017
0500000US42005,42005,PA,Armstrong County,9100
0500000US42007,42007,PA,Beaver County,15998
0500000US42009,42009,PA,Bedford County,6550
0500000US42011,42011,PA,Berks County,52766
0500000US42013,42013,PA,Blair County,16430
0500000US42015,42015,PA,Bradford County,6904
0500000US42017,42017,PA,Bucks County,40872
0500000US42019,42019,PA,Butler County,13334
0500000US42021,42021,PA,Cambria County,20033
0500000US42023,42023,PA,Cameron County,655
0500000US42025,42025,PA,Carbon County,8210
0500000US42027,42027,PA,Centre County,24173
0500000US42029,42029,PA,Chester County,35349
0500000US42031,42031,PA,Clarion County,5628
0500000US42033,42033,PA,Clearfield County,10543
0500000US42035,42035,PA,Clinton County,6543
0500000US42037,42037,PA,Columbia County,8349
0500000US42039,42039,PA,Crawford County,11832
0500000US42041,42041,PA,Cumberland County,18620
0500000US42043,42043,PA,Dauphin County,30247
0500000US42045,42045,PA,Delaware County,58546
0500000US42047,42047,PA,Elk County,3025
0500000US42049,42049,PA,Erie County,41331
0500000US42051,42051,PA,Fayette County,22645
0500000US42053,42053,PA,Forest County,1172
0500000US42055,42055,PA,Franklin County,13779
0500000US42057,42057,PA,Fulton County,1527
0500000US42059,42059,PA,Greene County,5362
0500000US42061,42061,PA,Huntingdon County,5522
0500000US42063,42063,PA,Indiana County,16198
0500000US42065,42065,PA,Jefferson County,5743
0500000US42067,42067,PA,Juniata County,2490
0500000US42069,42069,PA,Lackawanna County,28739
0500000US42071,42071,PA,Lancaster County,56082
0500000US42073,42073,PA,Lawrence County,11672
0500000US42075,42075,PA,Lebanon County,13361
0500000US42077,42077,PA,Lehigh County,48796
0500000US42079,42079,PA,Luzerne County,44618
0500000US42081,42081,PA,Lycoming County,16033
0500000US42083,42083,PA,Mc Kean County,6711
0500000US42085,42085,PA,Mercer County,17133
0500000US42087,42087,PA,Mifflin County,6711
0500000US42089,42089,PA,Monroe County,19303
0500000US42091,42091,PA,Montgomery County,49697
0500000US42093,42093,PA,Montour County,1966
0500000US42095,42095,PA,Northampton County,27078
0500000US42097,42097,PA,Northumberland County,12924
0500000US42099,42099,PA,Perry County,4082
0500000US42101,42101,PA,Philadelphia County,384148
0500000US42103,42103,PA,Pike County,5397
0500000US42105,42105,PA,Potter County,2335
0500000US42107,42107,PA,Schuylkill County,17479
0500000US42109,42109,PA,Snyder County,4775
0500000US42111,42111,PA,Somerset County,9885
0500000US42113,42113,PA,Sullivan County,768
0500000US42115,42115,PA,Susquehanna County,5117
0500000US42117,42117,PA,Tioga County,5289
0500000US42119,42119,PA,Union County,4284
0500000US42121,42121,PA,Venango County,7507
0500000US42123,42123,PA,Warren County,6007
0500000US42125,42125,PA,Washington County,19752
0500000US42127,42127,PA,Wayne County,6427
0500000US42129,42129,PA,Westmoreland County,34269
0500000US42131,42131,PA,Wyoming County,3021
0500000US42133,42133,PA,York County,42508
0500000US44001,44001,RI,Bristol County,3833
0500000US44003,44003,RI,Kent County,15726
0500000US44005,44005,RI,Newport County,7120
0500000US44007,44007,RI,Providence County,96214
0500000US44009,44009,RI,Washington County,11789
0500000US45001,45001,SC,Abbeville County,3689
0500000US45003,45003,SC,Aiken County,28039
0500000US45005,45005,SC,Allendale County,3013
0500000US45007,45007,SC,Anderson County,29703
0500000US45009,45009,SC,Bamberg County,3885
0500000US45011,45011,SC,Barnwell County,4789
0500000US45013,45013,SC,Beaufort County,18326
0500000US45015,45015,SC,Berkeley County,25313
0500000US45017,45017,SC,Calhoun County,2370
0500000US45019,45019,SC,Charleston County,57691
0500000US45021,45021,SC,Cherokee County,10318
0500000US45023,45023,SC,Chester County,6328
0500000US45025,45025,SC,Chesterfield County,9310
0500000US45027,45027,SC,Clarendon County,8045
0500000US45029,45029,SC,Colleton County,8774
0500000US45031,45031,SC,Darlington County,13878
0500000US45033,45033,SC,Dillon County,7757
0500000US45035,45035,SC,Dorchester County,14329
0500000US45037,45037,SC,Edgefield County,4180
0500000US45039,45039,SC,Fairfield County,4715
0500000US45041,45041,SC,Florence County,24811
0500000US45043,45043,SC,Georgetown County,9222
0500000US45045,45045,SC,Greenville County,53113
0500000US45047,45047,SC,Greenwood County,14687
0500000US45049,45049,SC,Hampton County,4104
0500000US45051,45051,SC,Horry County,47767
0500000US45053,45053,SC,Jasper County,5570
0500000US45055,45055,SC,Kershaw County,9941
0500000US45057,45057,SC,Lancaster County,11381
0500000US45059,45059,SC,Laurens County,11753
0500000US45061,45061,SC,Lee County,4443
0500000US45063,45063,SC,Lexington County,33254
0500000US45065,45065,SC,McCormick County,1538
0500000US45067,45067,SC,Marion County,7915
0500000US45069,45069,SC,Marlboro County,6743
0500000US45071,45071,SC,Newberry County,6967
0500000US45073,45073,SC,Oconee County,11021
0500000US45075,45075,SC,Orangeburg County,19239
0500000US45077,45077,SC,Pickens County,17297
0500000US45079,45079,SC,Richland County,61910
0500000US45081,45081,SC,Saluda County,3329
0500000US45083,45083,SC,Spartanburg County,45637
0500000US45085,45085,SC,Sumter County,21320
0500000US45087,45087,SC,Union County,5756
0500000US45089,45089,SC,Williamsburg County,9141
0500000US45091,45091,SC,York County,27264
0500000US46003,46003,SD,Aurora County,275
0500000US46005,46005,SD,Beadle County,2484
0500000US46007,46007,SD,Bennett County,1159
0500000US46009,46009,SD,Bon Homme County,811
0500000US46011,46011,SD,Brookings County,4307
0500000US46013,46013,SD,Brown County,4025
0500000US46015,46015,SD,Brule County,652
0500000US46017,46017,SD,Buffalo County,804
0500000US46019,46019,SD,Butte County,1399
0500000US46021,46021,SD,Campbell County,131
0500000US46023,46023,SD,Charles Mix County,1951
0500000US46025,46025,SD,Clark County,398
0500000US46027,46027,SD,Clay County,2393
0500000US46029,46029,SD,Codington County,3264
0500000US46031,46031,SD,Corson County,1614
0500000US46033,46033,SD,Custer County,882
0500000US46035,46035,SD,Davison County,2069
0500000US46037,46037,SD,Day County,759
0500000US46039,46039,SD,Deuel County,411
0500000US46041,46041,SD,Dewey County,1571
0500000US46043,46043,SD,Douglas County,309
0500000US46045,46045,SD,Edmunds County,377
0500000US46047,46047,SD,Fall River County,862
0500000US46049,46049,SD,Faulk County,298
0500000US46051,46051,SD,Grant County,705
0500000US46053,46053,SD,Gregory County,655
0500000US46055,46055,SD,Haakon County,209
0500000US46057,46057,SD,Hamlin County,557
0500000US46059,46059,SD,Hand County,295
0500000US46061,46061,SD,Hanson County,282
0500000US46063,46063,SD,Harding County,143
0500000US46065,46065,SD,Hughes County,1430
0500000US46067,46067,SD,Hutchinson County,872
0500000US46069,46069,SD,Hyde County,122
0500000US46071,46071,SD,Jackson County,1011
0500000US46073,46073,SD,Jerauld County,240
0500000US46075,46075,SD,Jones County,120
0500000US46077,46077,SD,Kingsbury County,457
0500000US46079,46079,SD,Lake County,1049
0500000US46081,46081,SD,Lawrence County,2907
0500000US46083,46083,SD,Lincoln County,2007
0500000US46085,46085,SD,Lyman County,860
0500000US46087,46087,SD,McCook County,545
0500000US46089,46089,SD,McPherson County,340
0500000US46091,46091,SD,Marshall County,508
0500000US46093,46093,SD,Meade County,2666
0500000US46095,46095,SD,Mellette County,676
0500000US46097,46097,SD,Miner County,272
0500000US46099,46099,SD,Minnehaha County,18046
0500000US46101,46101,SD,Moody County,676
0500000US46102,46102,SD,Oglala Lakota County,5854
0500000US46103,46103,SD,Pennington County,15515
0500000US46105,46105,SD,Perkins County,374
0500000US46107,46107,SD,Potter County,219
0500000US46109,46109,SD,Roberts County,1801
0500000US46111,46111,SD,Sanborn County,268
0500000US46115,46115,SD,Spink County,676
0500000US46117,46117,SD,Stanley County,237
0500000US46119,46119,SD,Sully County,102
0500000US46121,46121,SD,Todd County,4928
0500000US46123,46123,SD,Tripp County,928
0500000US46125,46125,SD,Turner County,752
0500000US46127,46127,SD,Union County,981
0500000US46129,46129,SD,Walworth County,810
0500000US46135,46135,SD,Yankton County,2428
0500000US46137,46137,SD,Ziebach County,1223
0500000US47001,47001,TN,Anderson County,10753
0500000US47003,47003,TN,Bedford County,6885
0500000US47005,47005,TN,Benton County,2831
0500000US47007,47007,TN,Bledsoe County,2889
0500000US47009,47009,TN,Blount County,14401
0500000US47011,47011,TN,Bradley County,14448
0500000US47013,47013,TN,Campbell County,9398
0500000US47015,47015,TN,Cannon County,2149
0500000US47017,47017,TN,Carroll County,4894
0500000US47019,47019,TN,Carter County,11903
0500000US47021,47021,TN,Cheatham County,4375
0500000US47023,47023,TN,Chester County,2573
0500000US47025,47025,TN,Claiborne County,7735
0500000US47027,47027,TN,Clay County,1681
0500000US47029,47029,TN,Cocke County,8448
0500000US47031,47031,TN,Coffee County,7705
0500000US47033,47033,TN,Crockett County,2491
0500000US47035,47035,TN,Cumberland County,8841
0500000US47037,47037,TN,Davidson County,99415
0500000US47039,47039,TN,Decatur County,2164
0500000US47041,47041,TN,DeKalb County,3760
0500000US47043,47043,TN,Dickson County,6973
0500000US47045,47045,TN,Dyer County,7402
0500000US47047,47047,TN,Fayette County,5655
0500000US47049,47049,TN,Fentress County,3812
0500000US47051,47051,TN,Franklin County,6143
0500000US47053,47053,TN,Gibson County,8157
0500000US47055,47055,TN,Giles County,4751
0500000US47057,47057,TN,Grainger County,4563
0500000US47059,47059,TN,Greene County,11398
0500000US47061,47061,TN,Grundy County,2969
0500000US47063,47063,TN,Hamblen County,11601
0500000US47065,47065,TN,Hamilton County,47050
0500000US47067,47067,TN,Hancock County,1983
0500000US47069,47069,TN,Hardeman County,5443
0500000US47071,47071,TN,Hardin County,5438
0500000US47073,47073,TN,Hawkins County,10717
0500000US47075,47075,TN,Haywood County,3530
0500000US47077,47077,TN,Henderson County,4777
0500000US47079,47079,TN,Henry County,6187
0500000US47081,47081,TN,Hickman County,4754
0500000US47083,47083,TN,Houston County,1413
0500000US47085,47085,TN,Humphreys County,3318
0500000US47087,47087,TN,Jackson County,2479
0500000US47089,47089,TN,Jefferson County,8112
0500000US47091,47091,TN,Johnson County,4038
0500000US47093,47093,TN,Knox County,65480
0500000US47095,47095,TN,Lake County,2151
0500000US47097,47097,TN,Lauderdale County,6025
0500000US47099,47099,TN,Lawrence County,7076
0500000US47101,47101,TN,Lewis County,2163
0500000US47103,47103,TN,Lincoln County,5546
0500000US47105,47105,TN,Loudon County,5414
0500000US47107,47107,TN,McMinn County,8740
0500000US47109,47109,TN,McNairy County,5623
0500000US47111,47111,TN,Macon County,4117
0500000US47113,47113,TN,Madison County,17777
0500000US47115,47115,TN,Marion County,5157
0500000US47117,47117,TN,Marshall County,4148
0500000US47119,47119,TN,Maury County,10204
0500000US47121,47121,TN,Meigs County,2164
0500000US47123,47123,TN,Monroe County,8753
0500000US47125,47125,TN,Montgomery County,24640
0500000US47127,47127,TN,Moore County,678
0500000US47129,47129,TN,Morgan County,4368
0500000US47131,47131,TN,Obion County,5604
0500000US47133,47133,TN,Overton County,4066
0500000US47135,47135,TN,Perry County,1728
0500000US47137,47137,TN,Pickett County,856
0500000US47139,47139,TN,Polk County,2670
0500000US47141,47141,TN,Putnam County,14046
0500000US47143,47143,TN,Rhea County,5739
0500000US47145,47145,TN,Roane County,7416
0500000US47147,47147,TN,Robertson County,7061
0500000US47149,47149,TN,Rutherford County,31097
0500000US47151,47151,TN,Scott County,4755
0500000US47153,47153,TN,Sequatchie County,2598
0500000US47155,47155,TN,Sevier County,14386
0500000US47157,47157,TN,Shelby County,190199
0500000US47159,47159,TN,Smith County,2801
0500000US47161,47161,TN,Stewart County,2144
0500000US47163,47163,TN,Sullivan County,25304
0500000US47165,47165,TN,Sumner County,17288
0500000US47167,47167,TN,Tipton County,9698
0500000US47169,47169,TN,Trousdale County,1244
0500000US47171,47171,TN,Unicoi County,3006
0500000US47173,47173,TN,Union County,4204
0500000US47175,47175,TN,Van Buren County,1063
0500000US47177,47177,TN,Warren County,7736
0500000US47179,47179,TN,Washington County,18319
0500000US47181,47181,TN,Wayne County,3032
0500000US47183,47183,TN,Weakley County,6591
0500000US47185,47185,TN,White County,4624
0500000US47187,47187,TN,Williamson County,11292
0500000US47189,47189,TN,Wilson County,10632
0500000US48001,48001,TX,Anderson County,9044
0500000US48003,48003,TX,Andrews County,2073
0500000US48005,48005,TX,Angelina County,16085
0500000US48007,48007,TX,Aransas County,4751
0500000US48009,48009,TX,Archer County,909
0500000US48011,48011,TX,Armstrong County,197
0500000US48013,48013,TX,Atascosa County,7867
0500000US48015,48015,TX,Austin County,4213
0500000US48017,48017,TX,Bailey County,1165
0500000US48019,48019,TX,Bandera County,3138
0500000US48021,48021,TX,Bastrop County,10632
0500000US48023,48023,TX,Baylor County,630
